Название	Цена	Размер скидки	Мера веса/объема/цена за указанную меру	Старая цена	Ссылка на картинку
Десерт ФрутоНяня Фруктовые кусочки яблоко-клубника с 12 месяцев, 16г	58.49	0.0	1 шт	58.49	https://photos.okolo.app/product/1195191-main/320x320.jpeg
Гель для подмывания малыша Honey Kid, 400мл	209.99	0.0	1 шт	209.99	https://photos.okolo.app/product/1194815-main/320x320.jpeg
Детское печенье Honey Kid Обогащённое кальцием 150г	64.99	0.0	1 шт	64.99	https://photos.okolo.app/product/1194489-main/320x320.jpeg
Каша Heinz овсяная с молоком и персиком с 5 месяцев 200г	169.99	23	1 шт	219.99	https://photos.okolo.app/product/1193727-main/320x320.jpeg
Порошок стиральный Tide Color детский гипоаллергенный, 2.4кг	319.99	42	1 шт	549.99	https://photos.okolo.app/product/1193402-main/320x320.jpeg
Крем-суп ФрутоНяня Овощной тыква-картофель-морковь с 6 месяцев 200мл	49.99	21	1 шт	62.99	https://photos.okolo.app/product/1193360-main/320x320.jpeg
Коктейль молочный ФрутоНяня клубника-земляника 2.1%, 200мл	37.99	21	1 шт	47.90	https://photos.okolo.app/product/1192852-main/320x320.jpeg
Коктейль Маша и Медведь карамель 2.3%, 200мл	41.99	0.0	1 шт	41.99	https://photos.okolo.app/product/1192769-main/320x320.jpeg
Коктейль Маша и Медведь шоколадный 2.3%, 200мл	41.99	0.0	1 шт	41.99	https://photos.okolo.app/product/1192778-main/320x320.jpeg
Молоко Маша и Медведь детское ультрапастеризованное 3.2%, 200мл	39.99	0.0	1 шт	39.99	https://photos.okolo.app/product/1192660-main/320x320.jpeg
Шампунь Honey Kid детский, 250мл	114.99	0.0	1 шт	114.99	https://photos.okolo.app/product/1192605-main/320x320.jpeg
Мыло жидкое Honey Kid с экстрактом оливы и алоэ вера, 300мл	109.99	0.0	1 шт	109.99	https://photos.okolo.app/product/1192088-main/320x320.jpeg
Вода Святой Источник Светлячок артезианская питьевая негазированная в ассортименте, 330мл	27.99	0.0	1 шт	27.99	https://photos.okolo.app/product/1191047-main/320x320.jpeg
Сок Honey Kid яблочно-вишнёвый восстановленный осветлённый 200мл	24.99	0.0	1 шт	24.99	https://photos.okolo.app/product/1190932-main/320x320.jpeg
Мыло туалетное Невская Косметика Детское, 4х100г	119.99	0.0	1 шт	119.99	https://photos.okolo.app/product/1190416-main/320x320.jpeg
Подгузники Pampers Active Baby-Dry р.5 11-16кг, 60шт	1279.99	29	1 шт	1799.00	https://photos.okolo.app/product/1190313-main/320x320.jpeg
