Название	Цена	Размер скидки	Мера веса/объема/цена за указанную меру	Старая цена	Ссылка на картинку
Масло сливочное Аланталь Традиционное 82.5%, 150г	162.99	0.0	1 шт	162.99	https://photos.okolo.app/product/1199458-main/320x320.jpeg
Сыр рассольный Свежий Ряд Косичка сырная, 150г	179.99	0.0	1 шт	179.99	https://photos.okolo.app/product/1199037-main/320x320.jpeg
Сыр Свежий Ряд Чечил копчёный, 100г	129.99	0.0	1 шт	129.99	https://photos.okolo.app/product/1199036-main/320x320.jpeg
Сыр рассольный Свежий Ряд Чечил 45%, 100г	129.99	0.0	1 шт	129.99	https://photos.okolo.app/product/1199035-main/320x320.jpeg
Сметана Станция молочная 15% 300г	67.99	0.0	1 шт	67.99	https://photos.okolo.app/product/1198820-main/320x320.jpeg
Продукт молочный сгущенный Красная цена с сахаром 1% 270г	38.99	0.0	1 шт	38.99	https://photos.okolo.app/product/1198563-main/320x320.jpeg
Сыр мягкий Свежий Ряд Адыгейский 40%	749.99	0.0	1 кг	749.99	https://photos.okolo.app/product/1198441-main/320x320.jpeg
Сыр мягкий Свежий Ряд Адыгейский копчёный	849.99	0.0	1 кг	849.99	https://photos.okolo.app/product/1198439-main/320x320.jpeg
Сырок творожный Свитлогорье 16%, 40г	37.99	16	1 шт	44.99	https://photos.okolo.app/product/1235741-main/320x320.jpeg
Напиток кисломолочный Имунеле Земляника 1.2% 100мл	29.99	0.0	1 шт	29.99	https://photos.okolo.app/product/1157180-main/320x320.jpeg
Сыр Свежий Ряд Сметанковый 45%	789.99	0.0	1 кг	789.99	https://photos.okolo.app/product/1196851-main/320x320.jpeg
Десерт Своя корова глазированный с вареной сгущенкой 23% 40г	17.99	0.0	1 шт	17.99	https://photos.okolo.app/product/1196805-main/320x320.jpeg
Яйцо перепелиное Селяночка 20шт.	99.99	0.0	1 шт	99.99	https://photos.okolo.app/product/1196559-main/320x320.jpeg
Масло сливочное Станция Молочная Традиционное 82.5%, 175г	144.99	0.0	1 шт	144.99	https://photos.okolo.app/product/1195935-main/320x320.jpeg
Яйца Красная цена куриные пищевые столовые 30 шт.	155.99	0.0	1 шт	155.99	https://photos.okolo.app/product/1195039-main/320x320.jpeg
Яйцо куриное Красная Цена С2 10шт.	39.99	0.0	1 шт	39.99	https://photos.okolo.app/product/1195038-main/320x320.jpeg
Яйцо куриное Красная Цена С1 10шт.	52.99	0.0	1 шт	52.99	https://photos.okolo.app/product/1195037-main/320x320.jpeg
Яйцо куриное Красная Цена СО 10шт.	62.99	0.0	1 шт	62.99	https://photos.okolo.app/product/1195036-main/320x320.jpeg
Молоко ЭГО пастеризованное 2.5% 1700мл	119.99	0.0	1 шт	119.99	https://photos.okolo.app/product/1195030-main/320x320.jpeg
Йогурт Даниссимо Манго-маракуйя с хрустящими шариками 6.9% 105г	49.99	26	1 шт	67.99	https://photos.okolo.app/product/1194989-main/320x320.jpeg
Сыр полутвёрдый Свежий Ряд Костромской 45%	649.99	18	1 кг	789.99	https://photos.okolo.app/product/1194470-main/320x320.jpeg
Сыр полутвердый Liebendorf Гауда 45%	649.99	19	1 кг	799.99	https://photos.okolo.app/product/1194479-main/320x320.jpeg
Сыр Свежий Ряд российский нарезка 150г	128.99	0.0	1 шт	128.99	https://photos.okolo.app/product/1194469-main/320x320.jpeg
Сыр  Свежий ряд Голландский нарезка 150г	128.99	0.0	1 шт	128.99	https://photos.okolo.app/product/1194468-main/320x320.jpeg
Сыр полутвердый Свежий Ряд Пошехонский 45%	789.99	0.0	1 кг	789.99	https://photos.okolo.app/product/1194467-main/320x320.jpeg
Молоко Эконива ультрапастеризованное 2.5%, 1л	87.99	0.0	1 шт	87.99	https://photos.okolo.app/product/1194305-main/320x320.jpeg
Продукт кисломолочный Тан национальный 1.5% 1л	59.99	0.0	1 шт	59.99	https://photos.okolo.app/product/1193750-main/320x320.jpeg
Продукт кисломолочный Айран национальный 1.5% 1л	59.99	0.0	1 шт	59.99	https://photos.okolo.app/product/1193749-main/320x320.jpeg
Сырок Красная Цена глазированный черника 23% 40г	13.49	0.0	1 шт	13.49	https://photos.okolo.app/product/1193706-main/320x320.jpeg
Сырок Красная Цена глазированный с ароматом ванили 40г	13.49	0.0	1 шт	13.49	https://photos.okolo.app/product/1193705-main/320x320.jpeg
Сыр плавленый Viola Финское избранное ассорти 45% 130г	119.99	0.0	1 шт	119.99	https://photos.okolo.app/product/1193688-main/320x320.jpeg
Сыр плавленый Viola Сливочный 50% 200г	157.99	0.0	1 шт	157.99	https://photos.okolo.app/product/1193684-main/320x320.jpeg
Сыр Viola плавленый с лисичками 50% 400г	309.99	0.0	1 шт	309.99	https://photos.okolo.app/product/1193683-main/320x320.jpeg
Сыр Valio Viola плавленый сливочный 50% 400г	309.99	0.0	1 шт	309.99	https://photos.okolo.app/product/1193682-main/320x320.jpeg
Майонез Селяночка Провансаль 67%, 420мл	99.99	0.0	1 шт	99.99	https://photos.okolo.app/product/1193258-main/320x320.jpeg
Майонез Селяночка Провансаль 67%, 720мл	164.99	0.0	1 шт	164.99	https://photos.okolo.app/product/1192786-main/320x320.jpeg
Сыр Grassan с голубой благородной плесенью 50%, 100г	199.99	0.0	1 шт	199.99	https://photos.okolo.app/product/1192643-main/320x320.jpeg
Майонез Красная Цена Провансаль 67% 370мл	64.49	0.0	1 шт	64.49	https://photos.okolo.app/product/1191202-main/320x320.jpeg
Кефир Сарафаново детский 2.5%, 930г	89.99	0.0	1 шт	89.99	https://photos.okolo.app/product/1190744-main/320x320.jpeg
Сыр плавленый Витако с ветчиной 60%, 400г	179.99	0.0	1 шт	179.99	https://photos.okolo.app/product/1190582-main/320x320.jpeg
Майонез Слобода Провансаль 67%, 400мл	89.99	0.0	1 шт	89.99	https://photos.okolo.app/product/1189731-main/320x320.jpeg
Сыр Брест-Литовск Лёгкий брусок 35% 200г	159.99	0.0	1 шт	159.99	https://photos.okolo.app/product/1189022-main/320x320.jpeg
Сыр Брест-Литовск Сливочный 50%, 200г	159.99	0.0	1 шт	159.99	https://photos.okolo.app/product/1189021-main/320x320.jpeg
Сыр Сваля Тильзитер ломтики 45%, 200г	249.99	0.0	1 шт	249.99	https://photos.okolo.app/product/1188546-main/320x320.jpeg
Биотворог Верховье Персик 4.2% 140г	39.99	27	1 шт	54.99	https://photos.okolo.app/product/1188449-main/320x320.jpeg
Пармезан Dolce Granto 40% 200г	319.99	0.0	1 шт	319.99	https://photos.okolo.app/product/1188386-main/320x320.jpeg
